id,word_count,action_time_mean,action_time_max,action_time_total,action_time_50,event_count,moves,paste_count,nonproduction_count,input_count,remove_cut_count,replace_count,nochange_count,capslock_count,paragraph_count,space_count,question_count,exclamation_count,sub_texts_count,amount_back_track,mean_back_track,max_back_track,median_back_track,one_back_track,score
cccaaf96,428,77.76800531032194,7823,234315,68.0,3013,0,0,50,2720,243,0,50,19,8,460,2,0,1,255,19.862745098039216,1628,1,245,3.5
cccad129,336,101.12367640830156,508,238753,106.0,2361,0,0,214,1990,157,0,214,0,8,363,0,0,0,163,6.024539877300613,286,1,157,4.0
cccdb12c,302,98.95954881369117,689,254425,99.0,2571,0,0,161,2049,361,0,161,0,10,366,0,0,0,402,1.1791044776119404,45,1,400,3.0
ccce9f54,913,60.27346313716911,2915,275510,54.0,4571,0,3,145,3986,421,16,145,0,9,717,0,0,0,468,29.982905982905983,2501,1,413,5.0
ccdada4b,200,94.89445604268151,2376,409090,89.0,4311,0,0,287,2767,1252,5,287,0,13,440,0,0,2,1294,2.382534775888717,259,1,1243,1.5
cce585a7,538,115.8715429953151,3801,766722,115.0,6617,0,0,450,4821,1345,1,450,0,8,844,1,1,1,1490,6.179194630872483,2132,1,1454,6.0
cce5f122,429,91.85891990291262,1072,302767,86.0,3296,0,0,111,2939,246,0,111,0,18,492,3,0,0,250,7.188,554,1,243,4.0
ccf38407,385,104.87684069611781,2204,313372,99.0,2988,0,0,108,2509,368,3,108,0,8,454,2,0,0,398,11.482412060301508,980,1,384,4.0
cd2202cd,859,83.05683010946169,1643,553906,80.0,6669,0,0,138,5953,574,4,138,0,6,965,6,0,1,598,16.79933110367893,3922,1,575,5.5
cd64ed13,202,47.13026052104208,751,70554,11.0,1497,0,0,93,1287,117,0,93,0,3,227,0,0,0,139,1.9568345323741008,134,1,138,2.5
cd662b55,438,73.88888888888889,3032,222775,71.0,3015,0,0,125,2718,168,4,125,0,5,502,0,0,0,183,14.890710382513662,1727,1,168,4.0
cd7b9bb9,314,86.0676532769556,6991,244260,87.0,2838,0,0,359,2130,346,3,359,0,4,372,0,0,0,358,7.717877094972067,890,1,346,4.0
cdc73008,206,96.08756038647343,10687,159121,83.0,1656,0,0,149,1421,85,1,149,18,4,215,0,0,0,115,5.356521739130435,245,1,103,2.5
cdc8a8ab,449,136.17458703939008,1876,535847,140.0,3935,0,0,191,3200,540,4,191,0,10,544,2,0,0,588,14.84013605442177,1126,1,563,3.0
cdfbd31f,514,101.58904109589041,2595,444960,93.0,4380,0,0,117,3695,568,0,117,0,8,610,0,0,2,578,18.429065743944637,3064,1,571,5.0
ce1c2031,569,94.00468292682926,510,481774,114.0,5125,0,0,1347,3553,225,0,1347,0,16,623,3,0,0,299,24.806020066889634,2819,1,294,4.5
ce40b2f6,892,104.51720310765816,1398,565020,94.0,5406,0,0,256,4925,225,0,256,2,11,932,0,0,0,236,15.775423728813559,1691,1,226,3.5
ce47f41d,715,101.79218440482622,14025,565252,91.0,5553,0,0,364,4618,570,1,364,0,11,810,5,0,0,588,16.98469387755102,2702,1,571,4.5
ce50f793,382,102.07211811470755,2843,359498,98.0,3522,0,0,118,2890,514,0,118,72,16,461,0,0,0,528,11.109848484848484,1398,1,514,3.0
ce64ef83,205,83.62476664592408,1431,134385,76.0,1607,0,0,26,1388,193,0,26,0,4,219,0,0,0,200,6.84,641,1,194,2.0
ce6e839b,310,101.73110285006196,3148,246291,100.0,2421,0,0,41,2057,323,0,41,0,6,383,1,0,0,325,1.8584615384615384,231,1,323,3.5
ce778f36,201,101.9486301369863,2513,178614,97.0,1752,0,0,195,1459,95,3,195,30,5,239,0,0,0,111,13.945945945945946,500,1,82,2.5
ce7f9d9d,548,154.34227330779055,499,604250,157.0,3915,0,0,187,3476,252,0,187,0,8,583,5,0,0,257,13.042801556420233,2659,1,252,4.5
ce992a54,427,128.51943383509322,2289,572040,127.0,4451,0,0,55,3486,908,2,55,0,6,563,0,0,3,908,4.920704845814978,1793,1,900,5.5
cea62464,329,121.45392953929539,1878,268899,122.0,2214,0,0,213,1899,102,0,213,0,6,340,0,0,0,172,35.99418604651163,1691,1,154,4.0
ceb42e8c,279,108.47956403269755,9078,278684,92.0,2569,0,1,169,2058,337,4,169,0,2,366,0,0,0,344,9.877906976744185,995,1,323,3.5
ceb6ad2a,477,119.3376119402985,502,399781,123.0,3350,0,0,261,2849,240,0,261,0,3,555,0,0,0,317,2.0725552050473186,105,1,312,4.0
cebb8af5,544,132.54101941747572,1980,546069,146.5,4120,0,1,73,3728,317,1,73,0,10,624,4,0,3,323,20.340557275541794,3159,1,314,4.5
cecc4d35,421,84.6086956521739,2583,251034,74.0,2967,0,0,76,2699,191,1,76,40,12,491,0,0,0,205,34.12682926829268,1679,1,191,4.0
cee5b384,333,91.71912087912088,604,208661,89.0,2275,0,0,75,2078,122,0,75,0,6,353,4,0,0,129,2.9302325581395348,68,1,122,4.0
cefcca98,420,131.4228209191759,1568,414639,132.0,3155,0,0,146,2749,258,2,146,0,4,499,2,0,0,276,14.547101449275363,1633,1,250,4.0
cf4dd1df,203,86.06134603930911,350,144497,83.0,1679,0,0,23,1394,262,0,23,0,8,262,0,0,0,266,2.2330827067669174,304,1,262,2.0
cf61512c,881,91.1458574499752,1162,551159,89.0,6047,0,1,189,5425,427,5,189,0,19,969,8,0,1,458,9.580786026200874,1135,1,425,4.0
cf672aae,467,107.04381485751935,506,649863,105.0,6071,0,0,130,4505,1432,4,130,0,4,751,0,0,1,1442,1.2829403606102636,107,1,1434,4.0
cf7d95b9,326,91.95960365853658,2806,241302,88.0,2624,0,0,289,2094,240,1,289,62,8,374,1,0,0,310,120.14193548387097,1597,1,258,4.0
cf8d1b80,228,104.08721215090642,992,212442,102.0,2041,0,2,39,1739,261,0,39,0,8,292,0,0,0,266,9.586466165413533,815,1,256,3.5
cfa1bea0,210,110.331650681474,899,218567,88.0,1981,0,0,86,1678,217,0,86,36,7,266,0,0,0,237,12.767932489451477,1329,1,218,3.0
cffadd0d,203,80.14696813977389,514,155966,75.0,1946,0,0,143,1522,281,0,143,0,6,254,0,0,0,301,1.7109634551495017,56,1,293,3.5
cffc66a7,221,82.65069262448522,1443,220760,78.0,2671,0,0,47,2009,612,3,47,0,17,279,0,0,1,630,11.69047619047619,1271,1,613,2.5
d05cb8df,405,128.91439688715954,1667,331310,124.0,2570,0,2,69,2408,90,1,69,0,10,436,3,0,0,92,18.02173913043478,1081,1,82,4.0
d05d4a14,269,104.5010972933431,675,285706,85.0,2734,0,0,807,1720,207,0,807,0,4,299,0,0,0,652,16.598159509202453,327,88,532,4.0
d06feb60,400,177.32552623777053,4570,598119,185.0,3373,0,0,49,2759,565,0,49,0,12,469,1,0,0,567,3.9223985890652555,1652,1,565,4.0
d0701348,294,88.14004001143184,526,308402,91.0,3499,0,0,343,2423,733,0,343,0,4,462,3,0,0,742,2.9326145552560647,512,1,733,3.5
d0a7cd9c,207,84.54222520107238,753,126137,85.0,1492,0,0,72,1332,86,2,72,2,6,228,1,1,0,105,34.74285714285714,627,1,86,3.0
d0b3b26b,457,101.17895176446022,1792,484546,107.0,4789,0,0,516,3510,751,12,516,0,8,625,0,0,0,772,8.39119170984456,2195,1,745,4.5
d0d0ebea,200,114.07622641509434,540,151151,114.0,1325,0,0,39,1200,86,0,39,0,2,213,0,0,1,89,3.0,153,1,86,1.5
d0faae5c,303,115.1249530956848,4978,306808,116.0,2665,0,0,122,2192,350,1,122,0,14,357,0,0,0,363,7.360881542699724,1432,1,350,4.5
d116c7f9,778,100.95884773662551,1396,564259,112.0,5589,0,0,137,4898,553,1,137,0,6,913,2,0,1,564,12.53191489361702,2304,1,553,4.5
d11b9bb5,211,64.75854700854701,500,90921,63.0,1404,0,0,35,1240,129,0,35,0,2,250,0,0,0,130,4.069230769230769,400,1,129,2.5
d121cbd5,341,86.07616179001721,1000,200041,83.0,2324,0,0,69,2095,160,0,69,0,2,383,0,0,0,176,28.352272727272727,1259,1,158,3.0
d1383522,357,89.875,230,195568,87.0,2176,0,0,31,2020,125,0,31,0,0,403,0,0,0,125,1.0,1,1,125,3.0
d1798b5e,450,87.8661436043747,1149,369565,84.0,4206,0,0,90,3575,537,4,90,0,13,599,0,0,0,554,12.083032490974729,2213,1,534,5.5
d192be1c,239,95.55233219567691,180,167981,112.5,1758,0,0,337,1405,16,0,337,0,7,250,2,1,0,16,1.0,1,1,16,3.5
d1a0c0dc,204,80.5149863760218,521,147745,74.0,1835,0,0,256,1418,161,0,256,0,8,248,0,0,0,261,1.6934865900383143,49,1,256,3.0
d1a5677c,246,197.26124744376278,1066,385843,192.0,1956,0,0,32,1730,193,1,32,0,8,273,0,0,0,199,7.71356783919598,439,1,191,3.5
d1ab01f9,325,88.2003832466466,3683,322196,83.0,3653,0,0,118,2762,769,4,118,0,9,455,6,0,1,792,6.554292929292929,1348,1,771,3.5
d1bc66cd,344,101.67074884561333,1944,506422,102.0,4981,0,0,199,3534,1248,0,199,0,8,606,0,0,0,1255,4.005577689243028,1372,1,1249,3.0
d1d79f42,386,83.01272559000462,5254,358781,84.0,4322,0,2,959,2708,649,4,959,0,9,513,0,0,0,827,10.725513905683192,1693,1,759,4.0
d1d8aa0c,292,70.09525843656557,516,164093,69.0,2341,0,0,100,1960,281,0,100,0,12,345,1,0,1,290,20.093103448275862,1176,1,281,4.0
d1e7b103,291,105.86432384341637,2013,237983,106.0,2248,0,0,118,1906,222,2,118,0,5,333,0,0,0,245,18.693877551020407,1232,1,221,3.5
d1ff3cd9,370,88.9100062932662,4335,282556,80.0,3178,0,0,175,2684,318,1,175,0,12,424,0,0,0,336,44.81547619047619,2002,1,313,4.0
d204965c,223,82.79347340187752,472,185209,84.0,2237,0,0,422,1540,265,10,422,0,3,292,0,0,2,310,3.3,149,1,250,3.0
d27518b9,203,46.77076205287714,3854,150368,2.0,3215,0,0,319,2091,805,0,319,0,2,308,0,0,1,821,1.781973203410475,141,1,806,2.0
d2d0ebc3,429,115.16351963746223,1872,609906,101.0,5296,0,0,144,4012,1139,1,144,0,11,652,1,0,1,1170,8.92905982905983,1430,1,1136,4.5
d2d78025,250,112.58034682080925,503,194764,112.0,1730,0,0,29,1623,78,0,29,0,6,276,3,0,0,80,1.675,54,1,78,3.5
d2ec6dc6,200,95.01224783861672,253,131877,96.0,1388,0,0,40,1237,111,0,40,0,0,229,0,0,0,114,2.93859649122807,194,1,111,1.5
d34f0b65,201,76.66073326248672,503,288551,81.0,3764,0,0,31,2429,1304,0,31,2,4,456,0,0,0,1311,1.0511060259344012,18,1,1305,1.0
d35975fa,234,83.98722044728434,511,131440,79.0,1565,0,0,87,1401,77,0,87,28,5,247,4,0,0,99,89.47474747474747,1032,1,79,3.5
d36ceae6,688,113.38305293393516,2939,552629,116.0,4874,0,0,228,4260,385,1,228,0,5,799,3,1,0,401,35.80548628428928,1910,1,382,4.5
d3a0c370,631,89.06782983728681,9089,454335,87.0,5101,0,0,701,4107,285,8,701,0,8,700,0,0,0,313,17.773162939297123,3015,53,279,5.0
d3b9ecaa,245,106.49606950765411,10136,257401,78.0,2417,0,0,148,1803,466,0,148,62,15,320,2,1,0,496,9.139112903225806,849,456,471,3.0
d3c36263,507,63.119353654058024,4264,343748,59.0,5446,0,0,81,4462,902,1,81,0,11,723,5,0,1,909,6.008800880088009,1398,1,901,4.5
d3ee468d,325,126.42813559322033,4033,372963,120.0,2950,0,0,394,2285,265,6,394,2,8,403,1,0,3,324,14.268518518518519,765,2,262,4.0
d3f97338,315,74.19699499165276,652,177776,66.0,2396,0,0,34,2105,256,1,34,0,6,347,1,0,0,259,3.5366795366795367,336,1,256,4.0
d3fef198,961,73.8526716371544,882,950927,73.0,12876,0,0,414,9091,3370,1,414,0,15,1508,9,0,9,3408,5.42400234741784,4494,1,3377,5.0
d4008a98,247,153.77858559153998,603,232667,155.0,1513,0,0,2,1487,24,0,2,0,6,290,0,0,0,24,1.0,1,1,24,1.0
d409864b,335,90.61283018867924,1374,240124,90.0,2650,0,0,80,2291,279,0,80,0,5,373,0,0,1,305,18.337704918032788,1440,1,284,5.0
d413a5b5,326,110.92299309843807,619,305371,113.0,2753,0,0,157,2172,424,0,157,2,6,404,1,0,0,437,11.288329519450802,1337,1,429,4.0
d4318fb6,357,100.11835559046871,3663,382352,100.0,3819,0,0,460,2712,647,0,460,0,4,474,1,0,0,663,11.903469079939669,1475,1,645,4.0
d4426124,526,81.41187270501835,497,266054,82.0,3268,0,0,57,3125,86,0,57,0,14,542,1,0,1,95,43.37894736842105,1673,1,86,3.5
d448b7cb,239,88.67650214592274,499,165293,85.0,1864,0,0,201,1478,185,0,201,0,4,272,0,0,0,244,5.483606557377049,520,1,237,2.5
d454e7c7,218,108.90055865921788,688,194932,99.0,1790,0,0,254,1403,131,2,254,0,4,251,0,0,0,235,48.46808510638298,627,1,136,3.0
d4666900,346,86.26930539386883,1602,222316,81.0,2577,0,0,158,2232,179,8,158,66,8,404,3,0,0,205,5.492682926829269,478,1,185,4.0
d472cfd9,361,152.41166155195089,1866,347651,146.0,2281,0,0,78,2059,143,1,78,0,8,388,0,0,0,149,22.261744966442954,1076,1,141,4.0
d47829b9,496,122.68260131036156,1819,505575,123.0,4121,0,0,191,3455,465,10,191,0,8,575,1,0,1,503,17.970178926441353,2300,1,473,4.5
d49e21a4,237,124.0265742345465,664,429380,120.5,3462,0,0,66,2433,963,0,66,46,5,359,0,0,9,966,1.2732919254658386,249,1,964,1.5
d4af22cd,430,68.56651814131126,538,215436,65.0,3142,0,0,166,2730,246,0,166,0,14,468,8,0,0,236,24.728813559322035,1350,1,219,4.5
d4cf6a41,480,124.87458962573868,540,380368,113.0,3046,0,0,144,2783,119,0,144,0,11,502,2,0,0,161,15.434782608695652,845,1,154,4.0
d4e208ac,293,140.44297207761477,521,296756,138.0,2113,0,0,84,1928,101,0,84,44,10,305,2,0,0,117,7.145299145299146,280,1,103,4.0
d4fa47ec,521,123.51363334072268,1259,557170,122.0,4511,0,1,71,3730,707,2,71,0,47,621,3,0,0,722,7.110803324099723,1506,1,710,4.5
d505f7c5,311,116.77582991421112,6216,313076,107.0,2681,0,0,154,2118,409,0,154,0,11,433,4,2,0,449,13.933184855233852,1085,1,415,3.5
d516e816,399,86.0043980208906,5091,312884,81.0,3638,0,0,809,2617,212,0,809,0,4,508,3,0,0,342,36.739766081871345,1044,1,235,4.0
d5353eac,571,90.33228001944579,515,371627,87.0,4114,0,0,56,3649,409,0,56,0,6,633,2,0,0,410,1.2146341463414634,89,1,409,4.5
d53e304e,319,166.5458773784355,2502,393881,169.0,2365,0,0,52,2193,119,1,52,0,7,337,0,0,0,129,5.255813953488372,147,1,122,5.0
d599928f,329,134.14289838337183,6199,464671,118.0,3464,0,2,175,2781,486,20,175,42,5,490,2,0,1,538,25.21189591078067,1688,1,480,4.0
d5af6725,223,91.00346770697875,541,209945,80.0,2307,0,0,262,1680,365,0,262,5,6,281,0,0,0,476,5.5399159663865545,97,1,447,2.5
d5c746df,262,101.49148694665153,6683,178828,96.0,1762,0,0,37,1681,44,0,37,1,7,293,4,2,1,45,1.0,1,1,45,3.5
d5e08535,213,83.21412964311726,444,114253,84.0,1373,0,0,39,1264,70,0,39,0,0,223,0,0,0,72,1.6944444444444444,34,1,70,2.0
d5e3afb6,398,77.27231718898386,3603,325471,69.0,4212,0,0,118,3316,769,9,118,0,9,561,2,0,0,821,5.33373934226553,1176,1,785,5.0
d5f419b5,563,133.1566205533597,526,539018,141.0,4048,0,0,310,3421,316,1,310,2,11,615,3,1,3,332,13.424698795180722,871,1,317,4.0
d5fa21c0,253,91.05992106207391,1300,253784,109.0,2787,0,1,684,1833,269,0,684,0,25,331,2,1,0,280,7.8,1478,1,271,1.5
d62d4366,261,92.71789119461582,500,165316,80.0,1783,0,0,163,1539,81,0,163,72,5,286,0,0,0,115,108.47826086956522,1444,1,88,1.5
d641a64d,202,102.96482412060301,882,143430,97.0,1393,0,0,41,1217,134,1,41,0,2,247,0,0,0,142,6.901408450704225,362,1,136,3.0
d66ea1c0,238,150.89878048780488,3330,247474,149.0,1640,0,0,89,1536,14,1,89,0,8,271,0,0,0,23,155.47826086956522,911,251,15,3.5
d6892916,415,123.80006765899864,955,365953,124.0,2956,0,0,80,2711,165,0,80,0,7,433,0,0,0,183,55.50819672131148,1383,1,166,4.5
d68f5377,255,71.00857142857143,2070,198824,69.0,2800,0,0,67,2100,632,1,67,0,4,354,0,0,0,643,5.3374805598755835,1067,1,632,3.5
d6b3f0ee,272,148.69948798739662,1304,377548,149.0,2539,0,0,137,2073,329,0,137,0,10,329,0,0,0,362,26.69889502762431,1237,732,333,2.5
d6c49842,235,85.40196613872202,874,156371,81.0,1831,0,0,77,1616,137,1,77,0,3,253,0,0,0,163,10.662576687116564,553,1,152,4.0
d6c720ce,243,88.95542279411765,521,193567,90.0,2176,0,0,89,1788,299,0,89,0,13,335,2,0,0,314,10.894904458598726,1366,1,300,3.0
d6e700e9,348,50.94980601357905,6380,210117,60.0,4124,0,0,1865,2214,43,2,1865,0,4,386,5,1,0,46,45.69565217391305,1702,1,36,3.0
d7055c65,202,77.46255760368663,499,134475,75.0,1736,0,0,81,1436,219,0,81,2,17,241,0,0,0,239,2.2510460251046025,101,1,231,3.0
d70e1baa,207,120.29676470588235,4305,409009,85.0,3400,0,0,90,2595,715,0,90,0,2,478,5,0,0,728,4.126373626373627,1009,1,698,3.5
d74d2c51,248,113.16385302879841,501,227912,114.0,2014,0,0,67,1633,314,0,67,0,4,288,5,0,0,315,5.050793650793651,1277,1,314,3.5
d7705d79,425,109.79829059829059,4065,385392,103.0,3510,0,0,102,3028,376,4,102,0,11,523,1,0,1,401,16.76059850374065,2227,1,380,4.5
d7871a2e,630,81.08083140877598,566,631944,95.0,7794,0,0,1636,5003,1152,3,1636,2,15,933,5,1,2,1163,2.997420464316423,1525,1,1153,4.5
d791d36f,408,102.53068794964028,2273,912113,81.0,8896,0,0,64,6129,2702,1,64,0,60,1939,0,0,0,2719,2.4795880838543582,1225,1,2703,2.5
d7c03932,381,92.63044959128065,1489,271963,88.0,2936,0,0,64,2538,332,2,64,0,7,444,2,0,0,340,9.435294117647059,1043,1,333,4.5
d7c8a819,308,88.06788511749347,1699,269840,85.0,3064,0,0,200,2218,646,0,200,0,5,431,0,0,2,658,8.033434650455927,1433,1,649,3.5
d7c8ee51,765,77.12393162393163,1558,505316,70.0,6552,0,0,556,5300,695,1,556,0,25,978,1,0,5,825,8.752727272727272,2796,1,807,4.5
d7d0eca0,307,72.07214765100672,1055,214775,62.0,2980,0,1,232,2301,444,2,232,0,11,394,8,0,1,479,11.108559498956158,1013,1,437,4.5
d7f0b1aa,450,88.41827576828936,2066,325114,88.0,3677,0,0,77,3304,295,1,77,0,4,509,0,0,0,309,22.802588996763753,1654,1,296,5.0
d7f21d96,241,119.18702483527623,4158,235156,96.0,1973,0,0,85,1666,219,3,85,0,14,295,1,0,0,233,11.622317596566523,846,1,219,2.0
d80ce807,336,80.81255714721122,3020,265146,75.0,3281,0,0,168,2557,546,10,168,88,6,450,2,0,4,541,11.733826247689464,1056,1,505,3.5
d84f0c52,230,151.3771056661562,1603,395397,153.0,2612,0,0,69,1983,560,0,69,0,11,317,2,0,0,570,3.7929824561403507,1261,1,560,4.0
d850861d,362,92.67382283961753,3010,513691,79.0,5543,0,3,2097,2935,504,4,2097,0,26,561,0,0,4,695,8.499280575539569,1296,1,647,3.5
d8612276,423,102.2150067294751,3613,303783,98.0,2972,0,0,43,2710,218,1,43,0,2,461,0,0,0,222,2.5225225225225225,240,1,218,4.0
d86ac6c7,350,103.2398662766402,1092,247053,104.0,2393,0,0,56,2207,130,0,56,0,10,386,0,0,0,141,9.28368794326241,269,1,133,4.0
d87acfcd,576,109.89346696362287,2790,592106,105.0,5388,0,0,100,4572,716,0,100,0,11,756,0,0,0,728,4.93956043956044,590,1,709,5.0
d87dea65,470,83.86361156573922,6124,461166,80.0,5499,0,0,865,3733,892,9,865,0,9,679,0,0,0,940,6.787234042553192,2426,1,891,3.5
d8871360,416,133.7964824120603,507,372757,135.0,2786,0,0,28,2619,139,0,28,0,10,441,3,0,0,142,12.028169014084508,1334,1,139,4.0
d888ebb7,292,117.57572861920688,501,246086,117.0,2093,0,0,38,1815,240,0,38,0,5,330,0,0,0,242,7.392561983471074,1481,1,240,3.5
d8a426e4,626,90.17538984097575,2893,584066,89.0,6477,0,0,445,5056,965,11,445,0,19,899,8,2,1,952,14.220588235294118,2709,1,908,5.0
d8ad15e6,314,131.33959537572255,5318,272661,130.0,2076,0,0,64,1939,73,0,64,0,10,324,2,0,0,83,49.51807228915663,1538,1,73,4.0
d8bae9f7,405,77.75435870878647,2480,450431,71.0,5793,0,0,1904,3134,755,0,1904,2,8,539,0,0,0,1474,4.014246947082768,2360,1,1447,4.0
d8d596a3,394,123.01789154968345,3802,446924,120.0,3633,0,1,79,3010,542,1,79,0,9,477,2,0,0,563,4.953818827708703,758,1,545,4.0
d8d897c8,471,101.41875626880642,1600,404458,103.0,3988,0,0,339,3165,482,2,339,0,11,581,4,0,0,487,1.3675564681724846,79,1,482,4.0
d8e49913,435,104.83871722846442,513,447871,101.0,4272,0,0,282,3188,802,0,282,0,14,578,1,0,0,843,4.526690391459074,504,1,821,3.5
d8e53b5b,299,138.34262948207171,4771,277792,147.0,2008,0,0,125,1850,33,0,125,0,33,459,0,0,0,41,24.70731707317073,860,1,36,2.0
d8edf05d,415,99.05115219042796,558,391153,101.0,3949,0,0,653,2848,447,1,653,0,6,506,2,0,0,654,3.379204892966361,432,13,640,4.0
d931029a,538,109.2938829787234,3291,410945,106.0,3760,0,0,96,3302,362,0,96,0,3,595,1,0,4,380,3.289473684210526,292,1,371,4.5
d93bd869,642,95.34264150943396,501,378987,95.0,3975,0,0,78,3650,247,0,78,0,10,684,2,0,0,256,11.3359375,841,1,247,3.0
d9474286,258,72.82622687047466,516,181046,70.0,2486,0,0,229,1894,363,0,229,4,7,315,0,0,0,372,2.8225806451612905,483,1,363,2.0
d96b5156,311,86.36097184728114,508,223934,85.0,2593,0,0,181,2023,389,0,181,0,6,416,0,0,0,503,3.2604373757455267,591,1,499,3.0
d9a4b7a5,293,106.5611675959331,4091,324905,97.0,3049,0,0,155,2319,575,0,155,0,15,408,0,0,0,590,7.4491525423728815,1170,1,569,4.0
d9e2c66b,532,90.96698442222738,3220,391249,84.0,4301,0,0,351,3493,449,8,351,0,8,612,2,0,0,526,14.82509505703422,2642,1,491,5.5
d9e9abae,422,95.22685571309424,514,456708,93.0,4796,0,0,618,3804,351,23,618,0,6,644,8,0,1,513,7.116959064327485,150,1,345,4.0
d9fa0e75,469,95.51977240398293,1277,335752,91.0,3515,0,0,123,3137,252,3,123,0,9,526,0,0,1,289,45.21453287197232,1831,1,266,5.5
d9fec26b,242,92.44611059044048,3810,197280,83.0,2134,0,0,126,1772,234,2,126,18,7,353,0,0,1,271,18.575645756457565,864,1,233,1.0
da5a554e,216,101.5251798561151,941,197568,102.0,1946,0,0,38,1594,314,0,38,0,2,293,0,0,0,317,1.1703470031545742,23,1,312,3.0
da6a74e8,334,74.69498418436511,501,165300,71.0,2213,0,0,59,1986,168,0,59,0,9,387,0,0,0,189,36.16931216931217,1337,1,172,3.5
da70f502,488,96.19494663472011,1190,441631,97.0,4591,0,0,251,3600,737,3,251,0,8,649,3,1,0,754,11.927055702917771,2068,1,739,4.0
dac7fdac,220,95.55015353121802,822,186705,89.0,1954,0,0,76,1593,285,0,76,0,14,259,0,0,0,304,6.740131578947368,278,1,286,3.0
dad2b05b,239,103.6260907504363,502,237511,98.0,2292,0,0,55,1804,433,0,55,0,4,367,0,0,0,444,8.344594594594595,1052,1,435,3.5
dafae958,482,112.95206766917293,508,360543,108.0,3192,0,0,180,2853,159,0,180,0,10,515,1,0,0,172,21.78488372093023,1996,1,159,3.5
db1e3631,223,122.55837870538414,501,202589,121.0,1653,0,0,45,1422,186,0,45,0,12,241,0,0,0,195,11.615384615384615,1164,1,190,3.5
db1f9df0,545,96.92806679511882,1325,603668,102.0,6228,0,0,68,4780,1379,1,68,0,7,719,2,1,0,1374,2.8129548762736536,1161,1,1365,4.5
db50d9e3,564,98.70154125113328,5789,544339,109.0,5515,0,0,1174,3776,565,0,1174,0,8,674,0,0,0,575,5.878260869565217,1970,1,565,5.5
db6c2876,522,111.92094455852155,1563,436044,112.0,3896,0,0,103,3397,393,3,103,2,10,593,10,0,0,411,18.279805352798054,2231,1,393,3.5
db9b38e6,492,111.3477366255144,2354,432920,112.0,3888,0,0,218,3273,396,1,218,0,13,575,0,0,0,436,8.229357798165138,1179,1,427,3.5
dbecb2a3,295,109.24792243767313,2580,473262,106.0,4332,0,0,636,2901,794,1,636,0,5,590,0,0,0,1045,15.335885167464115,1324,1,903,3.5
dbede377,324,75.31415495259888,2693,230386,78.0,3059,0,0,475,2263,320,1,475,0,7,372,1,0,0,282,24.095744680851062,1807,1,267,4.0
dbee2b4e,439,106.43611111111112,514,306536,104.0,2880,0,0,48,2655,177,0,48,34,9,483,1,0,0,183,16.420765027322403,2476,1,179,3.5
dbf94a12,228,128.36744759556103,508,208212,129.0,1622,0,0,63,1404,155,0,63,28,8,247,0,0,0,166,1.7530120481927711,85,1,162,2.5
dbf9a096,793,103.69279722302575,1440,716932,97.0,6914,0,0,145,5730,1036,3,145,0,11,1081,0,0,2,1056,6.4289772727272725,2210,1,1032,3.5
dc0d7869,443,114.78292806484296,1617,453163,111.0,3948,0,0,289,3090,569,0,289,2,7,579,0,0,2,634,5.468454258675079,776,1,622,4.0
dc57d9b0,266,89.5923273657289,4367,175153,78.0,1955,0,0,105,1653,197,0,105,38,10,292,0,0,0,222,38.65765765765766,1384,1,197,3.0
dc7b3d6e,232,86.98552821997106,512,180321,79.0,2073,0,0,87,1633,353,0,87,14,2,292,0,0,0,362,6.082872928176796,786,1,353,2.5
dc844db4,511,98.84387180597662,1359,456461,101.0,4618,0,0,629,3514,473,2,629,0,10,613,9,0,0,591,6.314720812182741,1853,1,575,4.0
dc90585d,272,102.14271432141965,505,408673,104.0,4001,0,0,122,3332,547,0,122,4,8,594,0,3,0,556,4.258992805755396,1243,1,546,3.5
dcad9665,448,95.71566190180236,554,308013,95.0,3218,0,0,120,2726,372,0,120,0,6,536,3,0,1,401,20.251870324189525,1089,1,376,3.0
dcb5cf49,642,123.26253437698328,1099,582662,124.0,4727,0,0,87,4029,611,0,87,0,4,751,1,0,0,626,8.752396166134185,1477,1,615,3.5
dccf967f,381,93.56903225806451,500,217548,88.0,2325,0,0,52,2219,54,0,52,0,6,388,0,0,0,63,63.84126984126984,1346,1,54,4.5
dd219a5a,214,64.80161616161617,1390,160384,60.0,2475,0,0,111,1827,534,3,111,0,8,305,0,0,0,568,5.683098591549296,708,1,542,3.0
dd22a7ca,212,139.9561989606533,1337,188521,133.0,1347,0,0,56,1239,52,0,56,2,0,220,0,0,0,60,3.066666666666667,42,1,51,1.5
dd3bce46,335,64.5589836660617,3172,320148,58.0,4959,0,0,649,3334,976,0,649,0,10,568,1,0,0,1072,8.861940298507463,1638,1,1018,4.0
dd3d1dd4,772,132.17898057446456,4984,796114,133.0,6023,0,0,183,5121,716,3,183,0,8,907,7,0,0,751,24.794940079893475,2871,1,718,4.5
dd5994c0,435,77.51865369018654,2148,382322,75.5,4932,0,0,381,3553,995,3,381,0,8,654,1,0,2,1184,1.568412162162162,369,1,1173,4.5
dd75c2cc,533,76.82493125572869,2175,586712,9.0,7637,0,0,3998,3485,154,0,3998,0,6,581,0,0,2,352,18.795454545454547,2537,1,332,5.5
dd88f370,244,115.47648902821317,598,294696,122.0,2552,0,1,906,1520,123,2,906,0,13,268,1,2,0,480,51.666666666666664,1224,2,196,3.0
